label,prompt,text,text_length,clean_text,young_prob,old_prob,perplexity,dist_1,dist_2,dist_3
0,Awesome! I actually haven't been there. When did you go?, I'm from the area<|endoftext|>,4,i m from the area endoftext,0.9769732356071472,0.023026788607239723,108.39225769042969,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>About a month before the,5,endoftext about a month before the,0.9565230011940002,0.043477028608322144,48.906883239746094,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?, Was it the last one?,5,was it the last one,0.9974357485771179,0.0025642355903983116,34.0961799621582,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>A year ago!<|endoftext|>,3,endoftext a year ago endoftext,0.9853217601776123,0.014678211882710457,62.97227096557617,1.0,0.6666666666666666,0.3333333333333333
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>I was there a month,5,endoftext i was there a month,0.9984683394432068,0.001531691406853497,43.634605407714844,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>August. I'm a,3,endoftext august i m a,0.9559658765792847,0.04403410106897354,117.57286834716797,1.0,0.6666666666666666,0.3333333333333333
0,Can I add you on Facebook?, I need your FC<|endoftext|>Yes,4,i need your fc endoftext yes,0.8249220848083496,0.1750779002904892,123.27085876464844,1.0,0.75,0.5
0,Can I add you on Facebook?,<|endoftext|>Sure! Added!<|endoftext|>,2,endoftext sure added endoftext,0.9970963001251221,0.002903758315369487,57.29159164428711,1.0,0.5,0.0
0,Can I add you on Facebook?,"<|endoftext|>Sure, added.<|endoftext|>",2,endoftext sure added endoftext,0.9970963001251221,0.002903758315369487,52.67559814453125,1.0,0.5,0.0
0,Can I add you on Facebook?, My Facebook is not working.,5,my facebook is not working,0.9989374279975891,0.001062558265402913,43.060604095458984,1.0,0.8,0.6
0,Can I add you on Facebook?,<|endoftext|>I don't have a,4,endoftext i don t have a,0.9184452891349792,0.08155471831560135,75.75151062011719,1.0,0.75,0.5
0,Can I add you on Facebook?,<|endoftext|>Sure. I'm a,3,endoftext sure i m a,0.5838772058486938,0.4161228537559509,93.13690185546875,1.0,0.6666666666666666,0.3333333333333333
0,Do you have any hobbies?,<|endoftext|>I love to read books,5,endoftext i love to read books,0.9989049434661865,0.0010950529249385,61.90850067138672,1.0,0.8,0.6
0,Do you have any hobbies?,<|endoftext|>I play guitar.<|endoftext|>,3,endoftext i play guitar endoftext,0.9989911913871765,0.0010088528506457806,69.40198516845703,1.0,0.6666666666666666,0.3333333333333333
0,Do you have any hobbies?,<|endoftext|>i am a cat<|endoftext|>,4,endoftext i am a cat endoftext,0.9982045888900757,0.0017953729256987572,70.80537414550781,1.0,0.75,0.5
0,Do you have any hobbies?,<|endoftext|>Not much...<|endoftext|>You,2,endoftext not much endoftext you,0.9985262155532837,0.0014737112214788795,56.9235954284668,1.0,0.5,0.0
0,Do you have any hobbies?,<|endoftext|>I like to drink and,5,endoftext i like to drink and,0.937495231628418,0.06250473111867905,60.75947570800781,1.0,0.8,0.6
0,Do you have any hobbies?,<|endoftext|>He does have a hobby,5,endoftext he does have a hobby,0.9736741781234741,0.026325806975364685,73.11386108398438,1.0,0.8,0.6
0,What do you wanna eat?,<|endoftext|>You wanna make a sandwich,5,endoftext you wanna make a sandwich,0.9935616254806519,0.006438407581299543,53.238712310791016,1.0,0.8,0.6
0,What do you wanna eat?,!<|endoftext|>Oh. Oh.,2,endoftext oh oh,0.9970582723617554,0.0029417325276881456,422.2121276855469,1.0,0.5,0.0
0,What do you wanna eat?,<|endoftext|>That's a weird question,4,endoftext that s a weird question,0.9989402890205383,0.0010597511427477002,61.73602294921875,1.0,0.75,0.5
0,What do you wanna eat?,<|endoftext|>A lot of food.,4,endoftext a lot of food,0.9989445805549622,0.0010553784668445587,87.4746322631836,1.0,0.75,0.5
0,What do you wanna eat?,<|endoftext|>I don't wanna eat,4,endoftext i don t wanna eat,0.9989528656005859,0.0010471167042851448,57.184085845947266,1.0,0.75,0.5
0,What do you wanna eat?,!?!?<|endoftext|>I,1,endoftext i,0.9959039092063904,0.004096081480383873,300.61090087890625,1.0,0.0,0.0
0,What are your plans this week?,"<|endoftext|>Work, play, drink",3,endoftext work play drink,0.9989914298057556,0.001008584164083004,75.5495376586914,1.0,0.6666666666666666,0.3333333333333333
0,What are your plans this week?,<|endoftext|>Watch the new season of,5,endoftext watch the new season of,0.9876647591590881,0.012335210107266903,45.39585876464844,1.0,0.8,0.6
0,What are your plans this week?,<|endoftext|>Work. I'm going,3,endoftext work i m going,0.9944445490837097,0.005555499345064163,81.80968475341797,1.0,0.6666666666666666,0.3333333333333333
0,What are your plans this week?,<|endoftext|>Not much...<|endoftext|>Not,2,endoftext not much endoftext not,0.9989481568336487,0.0010518899653106928,45.02961349487305,1.0,0.5,0.0
0,What are your plans this week?,<|endoftext|>I'm going to a,4,endoftext i m going to a,0.9579067826271057,0.04209323599934578,75.65779876708984,1.0,0.75,0.5
0,What are your plans this week?,<|endoftext|>I am going to a,5,endoftext i am going to a,0.9381332397460938,0.06186673790216446,74.02820587158203,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>About a month before the new year.<|endoftext|>What year,8,endoftext about a month before the new year endoftext what year,0.9989701509475708,0.0010298273991793394,39.75615692138672,1.0,0.875,0.75
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>A year ago!<|endoftext|>Awesome! Where did you stay,7,endoftext a year ago endoftext awesome where did you stay,0.9988831877708435,0.0011167670600116253,42.867794036865234,1.0,0.8571428571428571,0.7142857142857143
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>August. I'm a bit older.<|endoftext|>Hahah,5,endoftext august i m a bit older endoftext hahah,0.9989180564880371,0.0010819202288985252,60.29469680786133,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?,"<|endoftext|>I went in the last month or so, I think",10,endoftext i went in the last month or so i think,0.9989674091339111,0.0010325699113309383,33.25392532348633,1.0,0.9,0.8
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>I went about a month ago. There was a great,10,endoftext i went about a month ago there was a great,0.3502797782421112,0.6497202515602112,39.516544342041016,0.9,0.9,0.8
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>I just went there about 2 weeks ago actually. The,10,endoftext i just went there about weeks ago actually the,0.1792442947626114,0.8207557201385498,45.81187057495117,1.0,0.9,0.8
0,Can I add you on Facebook?,<|endoftext|>Sure! Added!<|endoftext|>Thanks a lot!<|endoftext|>No,4,endoftext sure added endoftext thanks a lot endoftext no,0.9396804571151733,0.06031954288482666,34.703372955322266,1.0,0.75,0.5
0,Can I add you on Facebook?, My Facebook is not working.<|endoftext|>I don't have Facebook,8,my facebook is not working endoftext i don t have facebook,0.9989092350006104,0.0010907415999099612,55.42262649536133,0.875,0.875,0.75
0,Can I add you on Facebook?,<|endoftext|>Sure. I'm a bit lazy.<|endoftext|>You don,6,endoftext sure i m a bit lazy endoftext you don,0.1010846272110939,0.8989153504371643,59.9393196105957,1.0,0.8333333333333334,0.6666666666666666
0,Can I add you on Facebook?,"<|endoftext|>I would have said no, but I have a friend",10,endoftext i would have said no but i have a friend,0.9988200068473816,0.001179989194497466,52.4794921875,0.9,0.9,0.8
0,Can I add you on Facebook?,"<|endoftext|>Sure, but you have to make a fake Facebook account",10,endoftext sure but you have to make a fake facebook account,0.9989089965820312,0.001090959762223065,48.41395568847656,1.0,0.9,0.8
0,Can I add you on Facebook?,"<|endoftext|>sure, but you can't add me on fb",8,endoftext sure but you can t add me on fb,0.9989429116249084,0.0010571026941761374,71.72994232177734,1.0,0.875,0.75
0,Do you have any hobbies?,<|endoftext|>I play guitar.<|endoftext|>That's nice!<|endoftext|>Thanks,4,endoftext i play guitar endoftext that s nice endoftext thanks,0.9989803433418274,0.0010196694638580084,42.29047393798828,1.0,0.75,0.5
0,Do you have any hobbies?,<|endoftext|>Not much...<|endoftext|>You should go to a game show,8,endoftext not much endoftext you should go to a game show,0.998938262462616,0.0010617849184200168,50.55881118774414,1.0,0.875,0.75
0,Do you have any hobbies?,<|endoftext|>He does have a hobby.<|endoftext|>I have one too,8,endoftext he does have a hobby endoftext i have one too,0.8217885494232178,0.17821146547794342,45.53221893310547,0.875,0.875,0.75
0,Do you have any hobbies?,"<|endoftext|>I've never been a fan of sports, I do",9,endoftext i ve never been a fan of sports i do,0.9989618062973022,0.0010381744941696525,50.30583572387695,1.0,0.8888888888888888,0.7777777777777778
0,Do you have any hobbies?,<|endoftext|>I'm a fan of the classics!<|endoftext|>I'm,6,endoftext i m a fan of the classics endoftext i m,0.8895116448402405,0.1104883998632431,39.920379638671875,1.0,0.8333333333333334,0.6666666666666666
0,Do you have any hobbies?,<|endoftext|>I do have a lot of fun. But that's,9,endoftext i do have a lot of fun but that s,0.9989748001098633,0.0010252089705318213,62.664222717285156,1.0,0.8888888888888888,0.7777777777777778
0,What do you wanna eat?,!<|endoftext|>Oh. Oh.<|endoftext|>... I don't want,5,endoftext oh oh endoftext i don t want,0.9983890056610107,0.0016110705910250545,74.8353500366211,1.0,0.8,0.6
