label,prompt,text,text_length,clean_text,young_prob,old_prob,perplexity,dist_1,dist_2,dist_3
0,Awesome! I actually haven't been there. When did you go?, I'm from the area<|endoftext|>,4,i m from the area endoftext,0.9769732356071472,0.023026788607239723,108.39225769042969,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>About a month before.,4,endoftext about a month before,0.9984809756278992,0.0015190504491329193,64.18606567382812,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?, Was it the new one that,6,was it the new one that,0.015216812491416931,0.9847832322120667,21.354068756103516,1.0,0.8333333333333334,0.6666666666666666
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>A year ago!<|endoftext|>,3,endoftext a year ago endoftext,0.9853217601776123,0.014678211882710457,62.97227096557617,1.0,0.6666666666666666,0.3333333333333333
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>I was there a while,5,endoftext i was there a while,0.9967703819274902,0.003229666268453002,46.28031921386719,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?,<|endoftext|>August. I'm a,3,endoftext august i m a,0.9559658765792847,0.04403410106897354,117.57286834716797,1.0,0.6666666666666666,0.3333333333333333
0,Can I add you on Facebook?, I need your FC<|endoftext|>Yes,4,i need your fc endoftext yes,0.8249220848083496,0.1750779002904892,123.27085876464844,1.0,0.75,0.5
0,Can I add you on Facebook?,<|endoftext|>Sure! Added!<|endoftext|>,2,endoftext sure added endoftext,0.9970963001251221,0.002903758315369487,57.29159164428711,1.0,0.5,0.0
0,Can I add you on Facebook?,"<|endoftext|>Sure, added.<|endoftext|>",2,endoftext sure added endoftext,0.9970963001251221,0.002903758315369487,52.67559814453125,1.0,0.5,0.0
0,Can I add you on Facebook?, My Facebook is not working.,5,my facebook is not working,0.9989374279975891,0.001062558265402913,43.060604095458984,1.0,0.8,0.6
0,Can I add you on Facebook?,<|endoftext|>I don't have Facebook,4,endoftext i don t have facebook,0.9989446997642517,0.0010552814928814769,67.07510375976562,1.0,0.75,0.5
0,Can I add you on Facebook?,<|endoftext|>Sure. I'm a,3,endoftext sure i m a,0.5838772058486938,0.4161228537559509,93.13690185546875,1.0,0.6666666666666666,0.3333333333333333
0,Do you have any hobbies?,<|endoftext|>I love to read<|endoftext|>,4,endoftext i love to read endoftext,0.998917818069458,0.0010821945033967495,54.50393295288086,1.0,0.75,0.5
0,Do you have any hobbies?,<|endoftext|>I play guitar.<|endoftext|>,3,endoftext i play guitar endoftext,0.9989911913871765,0.0010088528506457806,69.40198516845703,1.0,0.6666666666666666,0.3333333333333333
0,Do you have any hobbies?,<|endoftext|>i am a cat<|endoftext|>,4,endoftext i am a cat endoftext,0.9982045888900757,0.0017953729256987572,70.80537414550781,1.0,0.75,0.5
0,Do you have any hobbies?,<|endoftext|>Not much...<|endoftext|>You,2,endoftext not much endoftext you,0.9985262155532837,0.0014737112214788795,56.9235954284668,1.0,0.5,0.0
0,Do you have any hobbies?,<|endoftext|>I like to drink and,5,endoftext i like to drink and,0.937495231628418,0.06250473111867905,60.75947570800781,1.0,0.8,0.6
0,Do you have any hobbies?,<|endoftext|>He does have a hobby,5,endoftext he does have a hobby,0.9736741781234741,0.026325806975364685,73.11386108398438,1.0,0.8,0.6
0,What do you wanna eat?,<|endoftext|>You wanna make a sandwich,5,endoftext you wanna make a sandwich,0.9960528612136841,0.003947172313928604,53.238712310791016,1.0,0.8,0.6
0,What do you wanna eat?,!<|endoftext|>Oh. Oh.,2,endoftext oh oh,0.9966625571250916,0.00333744497038424,422.2121276855469,1.0,0.5,0.0
0,What do you wanna eat?,<|endoftext|>That's a weird name,4,endoftext that s a weird name,0.9989557266235352,0.0010443064384162426,57.76362991333008,1.0,0.75,0.5
0,What do you wanna eat?,<|endoftext|>A steak?<|endoftext|>A,2,endoftext a steak endoftext a,0.9989544153213501,0.0010455995798110962,57.757896423339844,1.0,0.5,0.0
0,What do you wanna eat?,<|endoftext|>I don't wanna eat,4,endoftext i don t wanna eat,0.9989528656005859,0.0010471167042851448,57.184085845947266,1.0,0.75,0.5
0,What do you wanna eat?,!??!<|endoftext|>I,1,endoftext i,0.9959039092063904,0.004096081480383873,299.0270080566406,1.0,0.0,0.0
0,What are your plans this week?,"<|endoftext|>Work, but not too",4,endoftext work but not too,0.998904824256897,0.001095168641768396,58.13334274291992,1.0,0.75,0.5
0,What are your plans this week?,<|endoftext|>Watch the new season of,5,endoftext watch the new season of,0.9876647591590881,0.012335210107266903,45.39585876464844,1.0,0.8,0.6
0,What are your plans this week?,<|endoftext|>Work. I'm going,3,endoftext work i m going,0.9944445490837097,0.005555499345064163,81.80968475341797,1.0,0.6666666666666666,0.3333333333333333
