label,prompt,text,text_length,clean_text,young_prob,old_prob,perplexity,dist_1,dist_2,dist_3
0,Hey., I'm a guy who loves,5,i m a guy who loves,0.9989608526229858,0.0010391536634415388,93.4568099975586,1.0,0.8,0.6
0,Hey., I just wanted to let you,6,i just wanted to let you,0.9977967739105225,0.0022032943088561296,41.460533142089844,1.0,0.8333333333333334,0.6666666666666666
0,Hey., This is the most important question,6,this is the most important question,0.9851755499839783,0.0148245170712471,25.358488082885742,1.0,0.8333333333333334,0.6666666666666666
0,Hey., My name is Alex. I,5,my name is alex i,0.863801896572113,0.13619808852672577,72.25186157226562,1.0,0.8,0.6
0,Hey., I've been thinking recently about,5,i ve been thinking recently about,0.7749192714691162,0.2250806838274002,34.62811279296875,1.0,0.8,0.6
0,Hey., It's me. I'm,3,it s me i m,0.9880515336990356,0.011948459781706333,452.0220031738281,1.0,0.6666666666666666,0.3333333333333333
0,"Hello, tell me about your latest holiday.", Where did you go for the,6,where did you go for the,0.26798316836357117,0.7320168018341064,20.442928314208984,1.0,0.8333333333333334,0.6666666666666666
0,"Hello, tell me about your latest holiday.","Oh, yeah.",2,oh yeah,0.7229787707328796,0.2770211696624756,102.62882232666016,1.0,0.5,0.0
0,"Hello, tell me about your latest holiday.",I am a bit,4,i am a bit,0.9384675025939941,0.06153246387839317,303.9327392578125,1.0,0.75,0.5
0,"Hello, tell me about your latest holiday.", My wife and I had a,6,my wife and i had a,0.005034453235566616,0.9949654936790466,54.85647201538086,1.0,0.8333333333333334,0.6666666666666666
0,"Hello, tell me about your latest holiday.", I know that it's a,5,i know that it s a,0.009589619003236294,0.9904104471206665,70.68407440185547,1.0,0.8,0.6
0,"Hello, tell me about your latest holiday.", Where are you staying in Europe,6,where are you staying in europe,0.9989538192749023,0.0010462092468515038,22.796405792236328,1.0,0.8333333333333334,0.6666666666666666
0,"Hi, how's it going?", I'm back! So I,4,i m back so i,0.9824355840682983,0.01756443828344345,187.58175659179688,1.0,0.75,0.5
0,"Hi, how's it going?",I'm doing fine,3,i m doing fine,0.9933744072914124,0.006625587586313486,155.49620056152344,1.0,0.6666666666666666,0.3333333333333333
0,"Hi, how's it going?",You might think that,4,you might think that,0.02449384145438671,0.9755061864852905,32.0484619140625,1.0,0.75,0.5
0,"Hi, how's it going?", My wife and I are doing,6,my wife and i are doing,0.6461083292961121,0.35389164090156555,44.17350769042969,1.0,0.8333333333333334,0.6666666666666666
0,"Hi, how's it going?", I've been thinking a lot,5,i ve been thinking a lot,0.9986873269081116,0.0013127288548275828,40.13566207885742,1.0,0.8,0.6
0,"Hi, how's it going?", Just finished reading the first draft,6,just finished reading the first draft,0.9989493489265442,0.0010506234830245376,22.20453453063965,1.0,0.8333333333333334,0.6666666666666666
0,Can we talk?, I'm not sure if I,5,i m not sure if i,0.9144209623336792,0.08557900786399841,133.16903686523438,1.0,0.8,0.6
0,Can we talk?,The answer is yes,4,the answer is yes,0.019709018990397453,0.9802910089492798,30.13008689880371,1.0,0.75,0.5
0,Can we talk?,Can we talk about,4,can we talk about,0.17433249950408936,0.8256675601005554,82.2783203125,1.0,0.75,0.5
0,Can we talk?," The answer is ""no"",",4,the answer is no,0.18606212735176086,0.8139378428459167,40.6220817565918,1.0,0.75,0.5
0,Can we talk?," Yes, we can. And",4,yes we can and,0.049698200076818466,0.9503018260002136,68.26591491699219,1.0,0.75,0.5
0,Can we talk?,"Yes, I can",3,yes i can,0.00813527125865221,0.9918647408485413,106.9947280883789,1.0,0.6666666666666666,0.3333333333333333
0,Good weather we're having., I'm going to go for,5,i m going to go for,0.009970231913030148,0.9900297522544861,37.89225769042969,1.0,0.8,0.6
0,Good weather we're having.,The new year started,4,the new year started,0.10421451926231384,0.8957854509353638,27.576906204223633,1.0,0.75,0.5
0,Good weather we're having., We've got a couple of,5,we ve got a couple of,0.07921978086233139,0.9207802414894104,55.36921691894531,1.0,0.8,0.6
0,Good weather we're having., The sun is shining. The,5,the sun is shining the,0.00453149201348424,0.9954684972763062,29.116872787475586,0.8,0.8,0.6
0,Good weather we're having., I've been to many of,5,i ve been to many of,0.9944637417793274,0.005536238197237253,53.55474090576172,1.0,0.8,0.6
0,Good weather we're having.," It's a lovely spring,",4,it s a lovely spring,0.001970408484339714,0.9980295300483704,100.33511352539062,1.0,0.75,0.5
0,Hey.," I just wanted to let you know about the new ""M",11,i just wanted to let you know about the new m,0.7935354113578796,0.20646458864212036,36.0089111328125,1.0,0.9090909090909091,0.8181818181818182
0,Hey., My name is Alex. I am a professional gamer and I,11,my name is alex i am a professional gamer and i,0.9989542961120605,0.0010456477757543325,35.86002731323242,0.9090909090909091,0.9090909090909091,0.8181818181818182
0,Hey., It's me. I'm the one who is really interested,9,it s me i m the one who is really interested,0.9989011287689209,0.0010988168651238084,50.57853317260742,1.0,0.8888888888888888,0.7777777777777778
0,Hey., I am very interested in seeing a lot more of your work,12,i am very interested in seeing a lot more of your work,0.22976773977279663,0.7702322602272034,30.268436431884766,1.0,0.9166666666666666,0.8333333333333334
0,Hey.,I'm here to ask you a difficult question.,8,i m here to ask you a difficult question,0.3959552049636841,0.6040447950363159,46.234859466552734,1.0,0.875,0.75
0,Hey., I'm just doing a quick check to see if the new,11,i m just doing a quick check to see if the new,0.06064842641353607,0.9393516182899475,43.28770065307617,1.0,0.9090909090909091,0.8181818181818182
0,"Hello, tell me about your latest holiday.","Oh, yeah. This is the most fun and",8,oh yeah this is the most fun and,0.9061766862869263,0.09382334351539612,33.28926467895508,1.0,0.875,0.75
0,"Hello, tell me about your latest holiday.", My wife and I had a very interesting weekend with family and,12,my wife and i had a very interesting weekend with family and,0.8839374780654907,0.11606258153915405,23.604232788085938,0.9166666666666666,0.9166666666666666,0.8333333333333334
0,"Hello, tell me about your latest holiday.", Where are you staying in Europe? What are the most popular,11,where are you staying in europe what are the most popular,0.9983683228492737,0.0016316443216055632,23.953365325927734,0.9090909090909091,0.9090909090909091,0.8181818181818182
0,"Hello, tell me about your latest holiday."," How did you get the name ""Honey"" from the",9,how did you get the name honey from the,0.024897243827581406,0.9751027226448059,34.86279296875,0.8888888888888888,0.8888888888888888,0.7777777777777778
0,"Hello, tell me about your latest holiday.",I had a lot on my plate this year.,9,i had a lot on my plate this year,0.9882256984710693,0.011774330399930477,40.18152618408203,1.0,0.8888888888888888,0.7777777777777778
0,"Hello, tell me about your latest holiday.","This holiday, we celebrate the season by giving you",9,this holiday we celebrate the season by giving you,0.5256668329238892,0.4743331968784332,26.10544204711914,1.0,0.8888888888888888,0.7777777777777778
0,"Hi, how's it going?",I'm doing fine. The doctor says I should,8,i m doing fine the doctor says i should,0.0011774857994168997,0.9988225102424622,53.19141387939453,1.0,0.875,0.75
0,"Hi, how's it going?", My wife and I are doing very well. She's had,10,my wife and i are doing very well she s had,0.8170065879821777,0.18299339711666107,42.6511344909668,1.0,0.9,0.8
0,"Hi, how's it going?", Just finished reading the first draft of this. This was an,11,just finished reading the first draft of this this was an,0.8623049855232239,0.13769499957561493,22.44011688232422,1.0,0.9090909090909091,0.8181818181818182
0,"Hi, how's it going?", I'm still not feeling great after a day's hiking and,10,i m still not feeling great after a day s hiking and,0.8871169686317444,0.1128830537199974,28.620407104492188,1.0,0.9,0.8
0,"Hi, how's it going?","I had a lot on my mind lately, so",9,i had a lot on my mind lately so,0.009516977705061436,0.9904830455780029,38.79142761230469,1.0,0.8888888888888888,0.7777777777777778
0,"Hi, how's it going?",So I had to ask you a question: how,9,so i had to ask you a question how,0.006102798040956259,0.9938972592353821,53.86101150512695,1.0,0.8888888888888888,0.7777777777777778
0,Can we talk?,"The answer is yes. The answer, as with",8,the answer is yes the answer as with,0.0011934764916077256,0.9988064765930176,26.18730354309082,0.875,0.875,0.75
0,Can we talk?," The answer is ""no"", as it's impossible to talk",9,the answer is no as it s impossible to talk,0.07272621244192123,0.9272737503051758,36.465789794921875,1.0,0.8888888888888888,0.7777777777777778
0,Can we talk?,"Yes, I can. And I hope you can",8,yes i can and i hope you can,0.03863394632935524,0.9613660573959351,50.0750617980957,0.875,0.875,0.75
0,Can we talk?,"Yes! In fact, if you have a question",8,yes in fact if you have a question,0.002070399234071374,0.997929573059082,46.77959060668945,1.0,0.875,0.75
0,Can we talk?,The question is often asked by a lot of people,10,the question is often asked by a lot of people,0.13967189192771912,0.8603280782699585,29.798357009887695,1.0,0.9,0.8
0,Can we talk?,"This week, we talk to the guy who made",9,this week we talk to the guy who made,0.8183560967445374,0.18164390325546265,35.023799896240234,1.0,0.8888888888888888,0.7777777777777778
0,Good weather we're having.,The new year started off with some great weather and,10,the new year started off with some great weather and,0.2740284204483032,0.7259715795516968,20.17527198791504,1.0,0.9,0.8
0,Good weather we're having., The sun is shining. The sky is blue. The weather,10,the sun is shining the sky is blue the weather,0.025779007002711296,0.9742209911346436,25.302534103393555,0.7,0.9,0.8
0,Good weather we're having.," It's a lovely spring, and it's the start of",9,it s a lovely spring and it s the start of,0.0013983045937493443,0.9986017346382141,43.88640213012695,1.0,0.8888888888888888,0.7777777777777778
0,Good weather we're having., I was able to get a few shots in with the Nikon,12,i was able to get a few shots in with the nikon,0.7357358932495117,0.2642641067504883,29.143041610717773,1.0,0.9166666666666666,0.8333333333333334
0,Good weather we're having.,The weather is good and I think you're all,9,the weather is good and i think you re all,0.9893914461135864,0.010608568787574768,22.50275230407715,1.0,0.8888888888888888,0.7777777777777778
0,Good weather we're having.,We're getting to see some nice stuff on the,9,we re getting to see some nice stuff on the,0.704033374786377,0.29596662521362305,20.698711395263672,1.0,0.8888888888888888,0.7777777777777778
0,Hey.," This is the most important question in the game, so it should go without saying.",15,this is the most important question in the game so it should go without saying,0.9989733695983887,0.0010266457684338093,25.150836944580078,0.9333333333333333,0.9333333333333333,0.8666666666666667
0,Hey., It's me. I'm the one who is really interested in you. You know what,14,it s me i m the one who is really interested in you you know what,0.9989618062973022,0.0010381907923147082,45.46669387817383,1.0,0.9285714285714286,0.8571428571428571
0,Hey.," What's up with your eyes?I have the same issue as you, but",12,what s up with your eyes i have the same issue as you but,0.9989493489265442,0.0010506630642339587,37.35745620727539,1.0,0.9166666666666666,0.8333333333333334
0,Hey., I'm just doing a quick check to see if the new version of this is still up,17,i m just doing a quick check to see if the new version of this is still up,0.8530350923538208,0.146964892745018,32.71195983886719,1.0,0.9411764705882353,0.8823529411764706
0,Hey.," This is my first post here on my blog, so please, let me know if you",16,this is my first post here on my blog so please let me know if you,0.873596727848053,0.12640321254730225,33.99599075317383,0.9375,0.9375,0.875
0,Hey.,"You're a great guy, but your job is that you can be a jerk",14,you re a great guy but your job is that you can be a jerk,0.9989109039306641,0.0010891114361584187,31.19586944580078,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hello, tell me about your latest holiday.","I am a bit busy lately, but when it comes to making cakes, I",14,i am a bit busy lately but when it comes to making cakes i,0.9989380240440369,0.0010619759559631348,35.595726013183594,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hello, tell me about your latest holiday.", Where are you staying in Europe? What are the most popular places you've been?,14,where are you staying in europe what are the most popular places you ve been,0.9459217190742493,0.054078251123428345,25.653730392456055,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hello, tell me about your latest holiday."," What's the best time to go to the beach, and where to go to see the",16,what s the best time to go to the beach and where to go to see the,0.006039727944880724,0.9939602613449097,19.628528594970703,0.625,0.8125,0.8125
0,"Hello, tell me about your latest holiday.","This holiday, we celebrate the season by giving you a gift with a twist,",14,this holiday we celebrate the season by giving you a gift with a twist,0.8685586452484131,0.13144135475158691,23.5299015045166,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hello, tell me about your latest holiday."," How does your family do? Are they all well, are you happy, happy, happy",14,how does your family do are they all well are you happy happy happy,0.5362994074821472,0.4637005925178528,31.194284439086914,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hello, tell me about your latest holiday.",We had a great time last Christmas. We had a fantastic time Christmas Day too,15,we had a great time last christmas we had a fantastic time christmas day too,0.998887836933136,0.0011121303541585803,22.375164031982422,0.7333333333333333,0.8,0.8
0,"Hi, how's it going?",You might think that the world would end when you were born but it's actually,15,you might think that the world would end when you were born but it s actually,0.29320868849754333,0.706791341304779,24.19318199157715,1.0,0.9333333333333333,0.8666666666666667
0,"Hi, how's it going?", Just finished reading the first draft of this. This was an interesting one. The first draft,16,just finished reading the first draft of this this was an interesting one the first draft,0.9685852527618408,0.03141475468873978,17.662193298339844,0.875,0.875,0.875
0,"Hi, how's it going?", How's it going? I'm just going to be honest with you here. I'm,13,how s it going i m just going to be honest with you here i m,0.9989079236984253,0.0010920381173491478,29.507732391357422,0.9230769230769231,0.9230769230769231,0.8461538461538461
0,"Hi, how's it going?",So I had to ask you a question: how did you like the game?,14,so i had to ask you a question how did you like the game,0.9641888737678528,0.035811129957437515,41.225887298583984,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hi, how's it going?"," I'm not sure if I'll be able to make it, but I'm trying to",14,i m not sure if i ll be able to make it but i m trying to,0.9814256429672241,0.018574342131614685,49.567630767822266,0.8571428571428571,0.9285714285714286,0.8571428571428571
0,"Hi, how's it going?","We're very close to hitting our goal of $50,000, but we",11,we re very close to hitting our goal of but we,0.9987710118293762,0.0012290149461477995,45.67405319213867,1.0,0.9090909090909091,0.8181818181818182
0,Can we talk?,Can we talk about the fact we're in a time where we don't need,14,can we talk about the fact we re in a time where we don t need,0.43020036816596985,0.5697996020317078,28.27992820739746,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,Can we talk?,"Yes, I can. And I hope you can join me in the discussion.",13,yes i can and i hope you can join me in the discussion,0.022720778360962868,0.9772791862487793,33.67071533203125,0.9230769230769231,0.9230769230769231,0.8461538461538461
0,Can we talk?," What about the music? I mean, I can't wait to see you guys on the",15,what about the music i mean i can t wait to see you guys on the,0.995743453502655,0.004256546497344971,30.2794132232666,0.8666666666666667,0.9333333333333333,0.8666666666666667
0,Can we talk?,"This week, we talk to the guy who made a film about a group of",15,this week we talk to the guy who made a film about a group of,0.36212146282196045,0.6378785371780396,32.917869567871094,0.9333333333333333,0.9333333333333333,0.8666666666666667
0,Can we talk?, No. But it's possible to imagine how the future may look. There is no reason,15,no but it s possible to imagine how the future may look there is no reason,0.0010672672651708126,0.9989327788352966,28.11632537841797,1.0,0.9333333333333333,0.8666666666666667
0,Can we talk?,We can talk about what it's like to work for the world's best company,14,we can talk about what it s like to work for the world s best company,0.9989639520645142,0.0010359890293329954,31.831295013427734,1.0,0.9285714285714286,0.8571428571428571
0,Good weather we're having.," We've got a couple of weeks to prepare, so it should go off pretty smoothly.",15,we ve got a couple of weeks to prepare so it should go off pretty smoothly,0.9987114667892456,0.0012885130709037185,29.572490692138672,1.0,0.9333333333333333,0.8666666666666667
0,Good weather we're having.," It's a lovely spring, and it's the start of the new year! And if",14,it s a lovely spring and it s the start of the new year and if,0.0010936257895082235,0.9989063739776611,36.32657241821289,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,Good weather we're having.,A nice day to go out on the town and meet some new people.,14,a nice day to go out on the town and meet some new people,0.9938335418701172,0.00616641016677022,25.623441696166992,1.0,0.9285714285714286,0.8571428571428571
0,Good weather we're having.,We're getting to see some nice stuff on the beach this weekend.,12,we re getting to see some nice stuff on the beach this weekend,0.9989629983901978,0.0010370402596890926,21.090246200561523,1.0,0.9166666666666666,0.8333333333333334
0,Good weather we're having., We have some great new products coming soon. The new products will be available in stores at,17,we have some great new products coming soon the new products will be available in stores at,0.39859944581985474,0.6014005541801453,25.368362426757812,0.8823529411764706,0.8823529411764706,0.8823529411764706
0,Good weather we're having.,We're still a little bit early but we're starting to hit it off and,14,we re still a little bit early but we re starting to hit it off and,0.9989755153656006,0.0010244547156617045,21.686168670654297,1.0,0.9285714285714286,0.8571428571428571
