label,prompt,text,text_length,clean_text,young_prob,old_prob,perplexity,dist_1,dist_2,dist_3
0,"Hello, tell me about yourself.", I hear your name is a,6,i hear your name is a,0.019889581948518753,0.9801104068756104,48.305152893066406,1.0,0.8333333333333334,0.6666666666666666
0,"Hello, tell me about yourself.",I'm an 18,3,i m an,0.026255713775753975,0.9737442135810852,710.8609008789062,1.0,0.6666666666666666,0.3333333333333333
0,"Hello, tell me about yourself.",I am a student,4,i am a student,0.7843356132507324,0.21566440165042877,78.88905334472656,1.0,0.75,0.5
0,"Hello, tell me about yourself.",I'm a 25,3,i m a,0.007859350182116032,0.9921407103538513,451.376708984375,1.0,0.6666666666666666,0.3333333333333333
0,"Hello, tell me about yourself.", I know that it's a,5,i know that it s a,0.009589619003236294,0.9904104471206665,70.68407440185547,1.0,0.8,0.6
0,"Hello, tell me about yourself."," Where are you from, what",5,where are you from what,0.998977780342102,0.0010222349083051085,35.7915153503418,1.0,0.8,0.6
0,"Hello, how are you?", I'm back! So I,4,i m back so i,0.9841637015342712,0.01583624631166458,187.58175659179688,1.0,0.75,0.5
0,"Hello, how are you?",I'm doing fine,3,i m doing fine,0.9935367703437805,0.006463244557380676,155.49620056152344,1.0,0.6666666666666666,0.3333333333333333
0,"Hello, how are you?",You look like you,4,you look like you,0.7809358835220337,0.2190641313791275,40.747581481933594,1.0,0.75,0.5
0,"Hello, how are you?", My name is Alex. I,5,my name is alex i,0.8635895252227783,0.13641051948070526,72.25186157226562,1.0,0.8,0.6
0,"Hello, how are you?", I'm glad you came.,4,i m glad you came,0.2776486277580261,0.7223513722419739,90.69441986083984,1.0,0.75,0.5
0,"Hello, how are you?","Well, I'm",2,well i m,0.2279352992773056,0.7720646858215332,80.98243713378906,1.0,0.5,0.0
0,I had a splendid weekend., I did a lot of things,6,i did a lot of things,0.9691900014877319,0.030810007825493813,63.28756332397461,1.0,0.8333333333333334,0.6666666666666666
0,I had a splendid weekend., I got to spend two nights,6,i got to spend two nights,0.8686503767967224,0.131349578499794,36.906375885009766,1.0,0.8333333333333334,0.6666666666666666
0,I had a splendid weekend., I've been a bit lazy,5,i ve been a bit lazy,0.9702423810958862,0.029757602140307426,79.12149810791016,1.0,0.8,0.6
0,I had a splendid weekend., My wife and I had a,6,my wife and i had a,0.005034453235566616,0.9949654936790466,54.85647201538086,1.0,0.8333333333333334,0.6666666666666666
0,I had a splendid weekend., I went to see The Big,6,i went to see the big,0.060180969536304474,0.9398189783096313,38.25856399536133,1.0,0.8333333333333334,0.6666666666666666
0,I had a splendid weekend., It's not just a weekend,5,it s not just a weekend,0.9989253878593445,0.0010745861800387502,96.6568374633789,1.0,0.8,0.6
0,Good afternoon.," I'm your host, Chris",4,i m your host chris,0.030272481963038445,0.9697274565696716,82.14495086669922,1.0,0.75,0.5
0,Good afternoon.,As a longtime resident,4,as a longtime resident,0.01728724129498005,0.9827127456665039,27.704072952270508,1.0,0.75,0.5
0,Good afternoon., This is the last week of,6,this is the last week of,0.9988595247268677,0.0011405412806198,26.81951332092285,1.0,0.8333333333333334,0.6666666666666666
0,Good afternoon., My name is Michael. I,5,my name is michael i,0.05653906241059303,0.9434608817100525,54.52292251586914,1.0,0.8,0.6
0,Good afternoon., I wanted to thank each and,6,i wanted to thank each and,0.02770138904452324,0.9722985625267029,33.954803466796875,1.0,0.8333333333333334,0.6666666666666666
0,Good afternoon.," It's a good afternoon,",4,it s a good afternoon,0.3960789740085602,0.6039210557937622,81.00398254394531,1.0,0.75,0.5
0,Tell me about your family., Where did your parents live?,5,where did your parents live,0.6984012722969055,0.3015987277030945,27.454374313354492,1.0,0.8,0.6
0,Tell me about your family.,My mom and dad,4,my mom and dad,0.8400648832321167,0.1599351167678833,45.165897369384766,1.0,0.75,0.5
0,Tell me about your family.,My grandfather was a,4,my grandfather was a,0.001240573707036674,0.998759388923645,38.42050552368164,1.0,0.75,0.5
0,Tell me about your family.,I think the reason,4,i think the reason,0.7122493982315063,0.28775060176849365,71.68541717529297,1.0,0.75,0.5
0,Tell me about your family., Where do you go to school,6,where do you go to school,0.003312712302431464,0.9966873526573181,23.62894630432129,1.0,0.8333333333333334,0.6666666666666666
0,Tell me about your family.," Where are you from, what",5,where are you from what,0.998977780342102,0.0010222349083051085,35.7915153503418,1.0,0.8,0.6
0,"Hello, tell me about yourself.",I'm an 18-year-old girl from,5,i m an year old girl from,0.9989257454872131,0.001074235187843442,126.35688781738281,1.0,0.8,0.6
0,"Hello, tell me about yourself.",I'm a 25 year old college student. I,8,i m a year old college student i,0.9945887327194214,0.005411265883594751,66.76824951171875,1.0,0.875,0.75
0,"Hello, tell me about yourself."," Where are you from, what do you enjoy doing most?",10,where are you from what do you enjoy doing most,0.4245363473892212,0.5754636526107788,29.495880126953125,0.9,0.9,0.8
0,"Hello, tell me about yourself.",My full name is David. I'm 19 years,8,my full name is david i m years,0.9623464941978455,0.03765352815389633,55.86463928222656,1.0,0.875,0.75
0,"Hello, tell me about yourself.",I am a 22-year-old male from,6,i am a year old male from,0.9819483757019043,0.018051598221063614,97.99071502685547,1.0,0.8333333333333334,0.6666666666666666
0,"Hello, tell me about yourself.","Hi, my name is David M., and I",8,hi my name is david m and i,0.0033763297833502293,0.9966236352920532,60.80663299560547,1.0,0.875,0.75
0,"Hello, how are you?",I'm doing fine. The doctor says I should,8,i m doing fine the doctor says i should,0.0011786584509536624,0.9988213181495667,53.19141387939453,1.0,0.875,0.75
0,"Hello, how are you?", My name is Alex. I am a programmer by trade and,11,my name is alex i am a programmer by trade and,0.9501201510429382,0.04987981915473938,37.18550491333008,1.0,0.9090909090909091,0.8181818181818182
0,"Hello, how are you?","Well, I'm good. I don't feel",6,well i m good i don t feel,0.028260720893740654,0.9717392325401306,36.47539520263672,1.0,0.8333333333333334,0.6666666666666666
0,"Hello, how are you?", How are you doing? Do you need anything? I mean,10,how are you doing do you need anything i mean,0.985767126083374,0.01423287857323885,28.189321517944336,0.9,0.9,0.8
0,"Hello, how are you?",I'm glad you're here! It has been,7,i m glad you re here it has been,0.8717621564865112,0.12823785841464996,44.49004364013672,1.0,0.8571428571428571,0.7142857142857143
0,"Hello, how are you?","Hi, I'm very sorry for my lack of",8,hi i m very sorry for my lack of,0.03109101392328739,0.9689090251922607,52.27873611450195,1.0,0.875,0.75
0,I had a splendid weekend.," I got to spend two nights in the house, which is",11,i got to spend two nights in the house which is,0.0010646162554621696,0.9989354014396667,27.732946395874023,1.0,0.9090909090909091,0.8181818181818182
0,I had a splendid weekend., My wife and I had a fantastic weekend.We,8,my wife and i had a fantastic weekend we,0.848732054233551,0.15126793086528778,31.5085506439209,1.0,0.875,0.75
0,I had a splendid weekend., It's not just a weekend for eating. This weekend is,10,it s not just a weekend for eating this weekend is,0.998881995677948,0.0011179844150319695,36.46433639526367,0.9,0.9,0.8
0,I had a splendid weekend.," I was able to visit friends, meet people I hadn't",10,i was able to visit friends meet people i hadn t,0.5935383439064026,0.4064616858959198,42.911312103271484,0.9,0.9,0.8
0,I had a splendid weekend.,I had a wonderful weekend with a lovely lady in,10,i had a wonderful weekend with a lovely lady in,0.0010534909088164568,0.998946487903595,27.011415481567383,0.9,0.9,0.8
0,I had a splendid weekend.," I spent my Sunday night with my friends, my family.",10,i spent my sunday night with my friends my family,0.9961633682250977,0.0038365942891687155,48.47944641113281,0.8,0.9,0.8
0,Good afternoon.,"As a longtime resident of the United States, and",9,as a longtime resident of the united states and,0.3101516664028168,0.6898483037948608,24.583477020263672,1.0,0.8888888888888888,0.7777777777777778
0,Good afternoon., My name is Michael. I am a graduate student in philosophy,11,my name is michael i am a graduate student in philosophy,0.9983657002449036,0.001634277286939323,32.83427047729492,1.0,0.9090909090909091,0.8181818181818182
0,Good afternoon.," It's a good afternoon, everyone. I hope you enjoy",9,it s a good afternoon everyone i hope you enjoy,0.02357400394976139,0.9764260649681091,52.64337158203125,1.0,0.8888888888888888,0.7777777777777778
0,Good afternoon., I am very pleased with the response to the survey I just,12,i am very pleased with the response to the survey i just,0.0024863651487976313,0.9975136518478394,31.484790802001953,0.8333333333333334,0.9166666666666666,0.8333333333333334
0,Good afternoon.,I'd be delighted to answer a few questions from,9,i d be delighted to answer a few questions from,0.8667850494384766,0.13321490585803986,34.89476776123047,1.0,0.8888888888888888,0.7777777777777778
0,Good afternoon.,"This morning, we learned that President Trump is considering",9,this morning we learned that president trump is considering,0.9217711687088013,0.07822888344526291,22.2189998626709,1.0,0.8888888888888888,0.7777777777777778
0,Tell me about your family.,"My mom and dad are retired doctors, both from",9,my mom and dad are retired doctors both from,0.016699621453881264,0.9833003282546997,26.53008460998535,1.0,0.8888888888888888,0.7777777777777778
0,Tell me about your family.,I think the reason I've been able to stay,9,i think the reason i ve been able to stay,0.9923570156097412,0.007642954122275114,44.896728515625,1.0,0.8888888888888888,0.7777777777777778
0,Tell me about your family.," Where are you from, what do you do?, what is",10,where are you from what do you do what is,0.9988705515861511,0.0011294122086837888,31.448360443115234,0.8,0.9,0.8
0,Tell me about your family., How did you get involved? What's the story behind the,10,how did you get involved what s the story behind the,0.04226646199822426,0.9577335119247437,29.704294204711914,0.9,0.9,0.8
0,Tell me about your family.,I had a very simple upbringing. My father was,9,i had a very simple upbringing my father was,0.0012165860971435905,0.9987834095954895,38.022918701171875,1.0,0.8888888888888888,0.7777777777777778
0,Tell me about your family.,"My brother, Chris, and I are the two",8,my brother chris and i are the two,0.9989745616912842,0.0010255073430016637,29.007652282714844,1.0,0.875,0.75
0,"Hello, tell me about yourself.",I am a student in the University of Chicago. I graduated from Northwestern University in,15,i am a student in the university of chicago i graduated from northwestern university in,0.9988223910331726,0.001177626196295023,25.673873901367188,0.8,0.9333333333333333,0.8666666666666667
0,"Hello, tell me about yourself."," Where are you from, what do you enjoy doing most?I'm from New",12,where are you from what do you enjoy doing most i m from new,0.7834683060646057,0.21653161942958832,30.293012619018555,0.9166666666666666,0.9166666666666666,0.8333333333333334
0,"Hello, tell me about yourself."," What's the story behind the project, why are you doing it?I'm",11,what s the story behind the project why are you doing it i m,0.020240433514118195,0.9797595143318176,29.083114624023438,0.9090909090909091,0.9090909090909091,0.8181818181818182
0,"Hello, tell me about yourself.","Hi, my name is David M., and I am 25 years old, I",13,hi my name is david m and i am years old i,0.012066925875842571,0.9879330992698669,65.566162109375,0.9230769230769231,0.9230769230769231,0.8461538461538461
0,"Hello, tell me about yourself.","I am a 19 years young man, I am a computer expert, I am",14,i am a years young man i am a computer expert i am,0.009770935401320457,0.9902291297912598,47.472816467285156,0.6428571428571429,0.7142857142857143,0.7857142857142857
0,"Hello, tell me about yourself.","Hello, my name is David and I'm a 21 year old from the UK",14,hello my name is david and i m a year old from the uk,0.9986433386802673,0.0013566160341724753,39.49339294433594,1.0,0.9285714285714286,0.8571428571428571
0,"Hello, how are you?",You look like you're having a great day. I know that it's a,13,you look like you re having a great day i know that it s a,0.5116089582443237,0.4883910119533539,36.631534576416016,0.9230769230769231,0.9230769230769231,0.8461538461538461
0,"Hello, how are you?","Well, I'm good. I don't feel like I've been doing anything",11,well i m good i don t feel like i ve been doing anything,0.9989903569221497,0.0010096455225721002,29.32841682434082,1.0,0.9090909090909091,0.8181818181818182
0,"Hello, how are you?", How's it going? I'm just a kid who's been living out of a suitcase,14,how s it going i m just a kid who s been living out of a suitcase,0.9985204339027405,0.0014795679599046707,33.88232421875,0.9285714285714286,0.9285714285714286,0.8571428571428571
0,"Hello, how are you?","Hi, I'm very sorry for my lack of answers. I'm currently in",12,hi i m very sorry for my lack of answers i m currently in,0.663007915019989,0.3369920551776886,30.470718383789062,0.9166666666666666,0.9166666666666666,0.8333333333333334
0,"Hello, how are you?"," I'm sorry it's been so long since I've heard from you, but I was",14,i m sorry it s been so long since i ve heard from you but i was,0.9679285287857056,0.032071489840745926,44.27145004272461,1.0,0.9285714285714286,0.8571428571428571
0,"Hello, how are you?",You're looking at a pretty nice set of images that show some of the things,15,you re looking at a pretty nice set of images that show some of the things,0.0321316197514534,0.9678683876991272,20.631052017211914,0.9333333333333333,0.9333333333333333,0.8666666666666667
0,I had a splendid weekend.," I've been a bit lazy with the weekend, so it was pretty nice to do something",16,i ve been a bit lazy with the weekend so it was pretty nice to do something,0.9988963603973389,0.0011036036303266883,26.11100196838379,1.0,0.9375,0.875
0,I had a splendid weekend., It's not just a weekend for eating. This weekend is for the weekend! And I,15,it s not just a weekend for eating this weekend is for the weekend and i,0.9989045858383179,0.0010954452445730567,30.665706634521484,0.8666666666666667,0.9333333333333333,0.8666666666666667
0,I had a splendid weekend., I had the best time I could have ever had with the kids. I had a great,17,i had the best time i could have ever had with the kids i had a great,0.02901204489171505,0.9709879755973816,29.1827449798584,0.7058823529411765,0.8823529411764706,0.8823529411764706
0,I had a splendid weekend.," I spent my Sunday night with my friends, my family. It was an amazing weekend,",15,i spent my sunday night with my friends my family it was an amazing weekend,0.9989456534385681,0.0010544243268668652,37.06668472290039,0.8666666666666667,0.9333333333333333,0.8666666666666667
0,I had a splendid weekend.," I'm not going to list all my favorite things, but I'll mention a few.",14,i m not going to list all my favorite things but i ll mention a few,0.9869012236595154,0.013098808005452156,40.380977630615234,1.0,0.9285714285714286,0.8571428571428571
