label,prompt,text,text_length,clean_text,young_prob,old_prob,perplexity,dist_1,dist_2,dist_3
0,Awesome! I actually haven't been there. When did you go?," I'm from Australia, I",4,i m from australia i,0.9988001585006714,0.0011998391710221767,68.63091278076172,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?,I went on the,4,i went on the,0.1025201678276062,0.8974798917770386,43.664337158203125,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?,You mean before that,4,you mean before that,0.0011135425884276628,0.9988865256309509,26.944305419921875,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?,I think you should,4,i think you should,0.9807382225990295,0.019261730834841728,125.21392822265625,1.0,0.75,0.5
0,Awesome! I actually haven't been there. When did you go?, I've been to many of,5,i ve been to many of,0.9944637417793274,0.005536238197237253,53.55474090576172,1.0,0.8,0.6
0,Awesome! I actually haven't been there. When did you go?, Where are you staying in LA,6,where are you staying in la,0.9989724159240723,0.0010275880340486765,22.060094833374023,1.0,0.8333333333333334,0.6666666666666666
0,Can I add you on Facebook?, I will add my name to,6,i will add my name to,0.9799740314483643,0.020025959238409996,71.19219970703125,1.0,0.8333333333333334,0.6666666666666666
0,Can I add you on Facebook?,Yes. If you,3,yes if you,0.029828697443008423,0.970171332359314,163.82522583007812,1.0,0.6666666666666666,0.3333333333333333
0,Can I add you on Facebook?,You must be at,4,you must be at,0.002667418448254466,0.9973325729370117,46.14738464355469,1.0,0.75,0.5
0,Can I add you on Facebook?,You can add me,4,you can add me,0.9989494681358337,0.001050592982210219,38.32884979248047,1.0,0.75,0.5
0,Can I add you on Facebook?, Yes! We are on Facebook,5,yes we are on facebook,0.9523479342460632,0.04765203222632408,48.140785217285156,1.0,0.8,0.6
0,Can I add you on Facebook?,"Yes, I can",3,yes i can,0.00744325527921319,0.9925566911697388,106.9947280883789,1.0,0.6666666666666666,0.3333333333333333
0,Do you have any hobbies?, I'm pretty sure you do,5,i m pretty sure you do,0.9985899329185486,0.001410037511959672,46.88739013671875,1.0,0.8,0.6
0,Do you have any hobbies?,I like doing things,4,i like doing things,0.9081359505653381,0.09186405688524246,48.40278625488281,1.0,0.75,0.5
0,Do you have any hobbies?,I am a musician,4,i am a musician,0.0088442238047719,0.991155743598938,125.30603790283203,1.0,0.75,0.5
0,Do you have any hobbies?,I love to paint,4,i love to paint,0.8456329703330994,0.15436702966690063,62.16132354736328,1.0,0.75,0.5
0,Do you have any hobbies?,I don't think,3,i don t think,0.6082803606987,0.3917196989059448,209.8728485107422,1.0,0.6666666666666666,0.3333333333333333
0,Do you have any hobbies?,"I love fishing,",3,i love fishing,0.9989510774612427,0.0010489268461242318,46.27568435668945,1.0,0.6666666666666666,0.3333333333333333
0,What do you wanna eat?, I'm gonna make a sandwich,5,i m gonna make a sandwich,0.8364819884300232,0.163518026471138,40.64035415649414,1.0,0.8,0.6
