label,prompt,text,text_length,clean_text,young_prob,old_prob,perplexity,dist_1,dist_2,dist_3
1,Awesome! I actually haven't been there. When did you go?," I'm from Australia, I",4,i m from australia i,0.9988001585006714,0.0011998391710221767,68.63091278076172,1.0,0.75,0.5
1,Awesome! I actually haven't been there. When did you go?,I went on the,4,i went on the,0.1025201678276062,0.8974798917770386,43.664337158203125,1.0,0.75,0.5
1,Awesome! I actually haven't been there. When did you go?,You mean before that,4,you mean before that,0.0011135425884276628,0.9988865256309509,26.944305419921875,1.0,0.75,0.5
1,Awesome! I actually haven't been there. When did you go?,I think you should,4,i think you should,0.9807382225990295,0.019261730834841728,125.21392822265625,1.0,0.75,0.5
1,Awesome! I actually haven't been there. When did you go?, I've been to many of,5,i ve been to many of,0.9944637417793274,0.005536238197237253,53.55474090576172,1.0,0.8,0.6
1,Awesome! I actually haven't been there. When did you go?, Where?I am,2,where i am,0.07866210490465164,0.9213378429412842,124.87067413330078,1.0,0.5,0.0
1,Can I add you on Facebook?, I will add my name to,6,i will add my name to,0.9799740314483643,0.020025959238409996,71.19219970703125,1.0,0.8333333333333334,0.6666666666666666
1,Can I add you on Facebook?,Yes. If you,3,yes if you,0.029828697443008423,0.970171332359314,163.82522583007812,1.0,0.6666666666666666,0.3333333333333333
1,Can I add you on Facebook?,You must be at,4,you must be at,0.002667418448254466,0.9973325729370117,46.14738464355469,1.0,0.75,0.5
1,Can I add you on Facebook?,You can add me,4,you can add me,0.9989494681358337,0.001050592982210219,38.32884979248047,1.0,0.75,0.5
1,Can I add you on Facebook?, Yes! We'll post a,4,yes we ll post a,0.2151990383863449,0.7848009467124939,81.62747955322266,1.0,0.75,0.5
1,Can I add you on Facebook?,"Yes, I am",3,yes i am,0.23090028762817383,0.7690997123718262,245.92083740234375,1.0,0.6666666666666666,0.3333333333333333
1,Do you have any hobbies?, I'm pretty sure you do,5,i m pretty sure you do,0.9985899329185486,0.001410037511959672,46.88739013671875,1.0,0.8,0.6
1,Do you have any hobbies?,I like doing things,4,i like doing things,0.9081359505653381,0.09186405688524246,48.40278625488281,1.0,0.75,0.5
1,Do you have any hobbies?,I am a musician,4,i am a musician,0.0088442238047719,0.991155743598938,125.30603790283203,1.0,0.75,0.5
1,Do you have any hobbies?,I love to paint,4,i love to paint,0.8456329703330994,0.15436702966690063,62.16132354736328,1.0,0.75,0.5
1,Do you have any hobbies?,I don't think,3,i don t think,0.6082803606987,0.3917196989059448,209.8728485107422,1.0,0.6666666666666666,0.3333333333333333
1,Do you have any hobbies?,"I love fishing,",3,i love fishing,0.9989510774612427,0.0010489268461242318,46.27568435668945,1.0,0.6666666666666666,0.3333333333333333
1,What do you wanna eat?," A piece of cake, a",5,a piece of cake a,0.038422442972660065,0.9615775346755981,92.44189453125,1.0,0.8,0.6
1,What do you wanna eat?,If you are not,4,if you are not,0.9969346523284912,0.003065330907702446,105.2830581665039,1.0,0.75,0.5
1,What do you wanna eat?,You wanna eat some,4,you wanna eat some,0.9985798597335815,0.001420190674252808,33.717525482177734,1.0,0.75,0.5
1,What do you wanna eat?,You're gonna wanna,3,you re gonna wanna,0.9989781379699707,0.0010219226824119687,37.61483383178711,1.0,0.6666666666666666,0.3333333333333333
1,What do you wanna eat?, I don't know. I,4,i don t know i,0.025014925748109818,0.9749851226806641,261.8332824707031,0.75,0.75,0.5
1,What do you wanna eat?,"A good question,",3,a good question,0.8303326964378357,0.1696673035621643,104.95137786865234,1.0,0.6666666666666666,0.3333333333333333
1,What are your plans this week?, I'm pretty happy with the,5,i m pretty happy with the,0.4597967267036438,0.5402032732963562,43.51701736450195,1.0,0.8,0.6
1,What are your plans this week?,If you are not,4,if you are not,0.9968041181564331,0.003195833647623658,105.2830581665039,1.0,0.75,0.5
1,What are your plans this week?,I am looking to,4,i am looking to,0.7000659108161926,0.299934059381485,100.42298889160156,1.0,0.75,0.5
1,What are your plans this week?,I think the main,4,i think the main,0.13663093745708466,0.8633691072463989,123.22759246826172,1.0,0.75,0.5
1,What are your plans this week?, I know that it's a,5,i know that it s a,0.009589619003236294,0.9904104471206665,70.68407440185547,1.0,0.8,0.6
1,What are your plans this week?,What are your plans,4,what are your plans,0.8986982107162476,0.10130176693201065,29.772436141967773,1.0,0.75,0.5
1,Awesome! I actually haven't been there. When did you go?,I went on the last Saturday of August. The,9,i went on the last saturday of august the,0.4441601634025574,0.5558398365974426,35.73906326293945,1.0,0.8888888888888888,0.7777777777777778
1,Awesome! I actually haven't been there. When did you go?,I think you should check it out. It is,9,i think you should check it out it is,0.3534913659095764,0.6465085744857788,60.93033218383789,1.0,0.8888888888888888,0.7777777777777778
